,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Lyz1,2.9891129,,,1.108381932312582e-14,1.9477595696529004e-10,,2.9891129
Gm15284,1.8969775,,,3.8989305870598785e-11,3.425795360320162e-07,,1.8969775
Defa24,1.2720019,,,4.7025576153862265e-09,2.754601499172739e-05,,1.2720019
Fabp1,2.0714505,,,1.7631095452958198e-06,0.00774578100987086,,2.0714505
Itln1,1.7575477,,,3.1309218328298877e-06,0.011003937873663923,,1.7575477
Gm14850,1.4384726,,,1.853715782957987e-05,0.05429224575653451,,1.4384726
Defa17,1.282086,,,0.0001913824896805862,0.46383882650556957,,1.282086
Defa22,1.2837772,,,0.00021115976851104288,0.46383882650556957,,1.2837772
Gm14851,1.4371657,,,0.0003171137790339587,0.6191822709959729,,1.4371657
Hdac1,1.4204527,,,0.00046264823730458063,0.7671582494134451,,1.4204527
Fabp2,1.2487402,,,0.0005830656754860862,0.8538510929430828,,1.2487402
Defa21,1.3196863,,,0.0006447963488443714,0.8716158644801644,,1.3196863
Tff3,0.7462215,,,0.0007061378329210561,0.8863542955658371,,0.7462215
Cdkn1c,1.2687651,,,0.000860655141703431,1.0,,1.2687651
Smap1,1.3276896,,,0.0011221624956803866,1.0,,1.3276896
Rps9,0.3106324,,,0.0013354163023268691,1.0,,0.3106324
Rpl10,0.18137032,,,0.0014063361938901342,1.0,,0.18137032
Ppdpf,0.7037563,,,0.00146807161844404,1.0,,0.7037563
Hist1h2bc,0.71725434,,,0.001532295933021526,1.0,,0.71725434
Sct,1.1878077,,,0.0015855277894076321,1.0,,1.1878077
Aamp,0.72244996,,,0.0017705104078141263,1.0,,0.72244996
Gnb2l1,0.35354963,,,0.0021470996420432506,1.0,,0.35354963
AY761184,1.0005997,,,0.0021830949896015,1.0,,1.0005997
Desi1,1.2145195,,,0.0028394988150658145,1.0,,1.2145195
Sephs2,0.8792918,,,0.003556694175176498,1.0,,0.8792918
Glul,0.93239605,,,0.003760045278792686,1.0,,0.93239605
Jund,0.7184323,,,0.004133367677837533,1.0,,0.7184323
Clps,2.07108,,,0.004469821977274021,1.0,,2.07108
Mien1,0.39759296,,,0.004906213631447471,1.0,,0.39759296
Sox4,0.46976516,,,0.0051782287669354604,1.0,,0.46976516
Arpc1a,0.5821803,,,0.005851824189001095,1.0,,0.5821803
Lgals4,0.38514623,,,0.006359712349897015,1.0,,0.38514623
Rpl23,0.18523727,,,0.006407796028319174,1.0,,0.18523727
Ten1,0.51995504,,,0.006703229710800728,1.0,,0.51995504
Dctn2,0.9152422,,,0.007440719262248092,1.0,,0.9152422
Stard10,0.6949343,,,0.007440719262248092,1.0,,0.6949343
Rps14,0.17652905,,,0.008372026138751933,1.0,,0.17652905
Rnpep,0.9692925,,,0.009406257407360768,1.0,,0.9692925
Eif3h,0.70361805,,,0.009543242195477213,1.0,,0.70361805
Cdkn1a,0.6941426,,,0.009682003103349346,1.0,,0.6941426
Ddx24,0.8701602,,,0.009964931668823677,1.0,,0.8701602
Tnrc6b,0.9830718,,,0.010552973740140817,1.0,,0.9830718
Psma5,0.73613167,,,0.011251244094968416,1.0,,0.73613167
Lgals2,0.24908964,,,0.011739263773714724,1.0,,0.24908964
Hsp90ab1,0.3388093,,,0.011990243344816052,1.0,,0.3388093
4833439L19Rik,0.84136224,,,0.012160194739869986,1.0,,0.84136224
Ccdc107,0.82466054,,,0.012594446667055883,1.0,,0.82466054
Ush1c,0.603404,,,0.012861538200423892,1.0,,0.603404
Krt8,0.39292207,,,0.014672486505894393,1.0,,0.39292207
Slc25a3,0.4358694,,,0.015289294995422486,1.0,,0.4358694
Rpl7a,0.22187178,,,0.016932204209154828,1.0,,0.22187178
Ctnnbip1,0.86884123,,,0.01704704527173661,1.0,,0.86884123
Ppp1r2,0.56031585,,,0.01704704527173661,1.0,,0.56031585
Sh3glb2,1.6858836,,,0.017162569211083174,1.0,,1.6858836
Gsto1,0.68266016,,,0.01739567910300113,1.0,,0.68266016
Gstz1,0.89431906,,,0.017631560764360923,1.0,,0.89431906
Lamp1,0.6076159,,,0.017631560764360923,1.0,,0.6076159
Calml4,0.40046108,,,0.017750549458132148,1.0,,0.40046108
Gtf2b,0.83180165,,,0.017870241256469167,1.0,,0.83180165
Pabpn1,0.77739906,,,0.01847936660366568,1.0,,0.77739906
Akr1c19,0.779041,,,0.01847936660366568,1.0,,0.779041
Rps3a1,0.15530507,,,0.018603349061047148,1.0,,0.15530507
Pomp,0.27121848,,,0.018728058739859808,1.0,,0.27121848
H1fx,2.6781812,,,0.02014886835777517,1.0,,2.6781812
Hnrnpab,0.64415437,,,0.020552328125033197,1.0,,0.64415437
Fam32a,0.85187626,,,0.021521233431250616,1.0,,0.85187626
Serpinf2,0.67274135,,,0.0216628453648391,1.0,,0.67274135
Ang4,0.9358793,,,0.021805267694636175,1.0,,0.9358793
Fkbp1a,0.3977529,,,0.021948504173671942,1.0,,0.3977529
Espn,0.8679201,,,0.02451178083231332,1.0,,0.8679201
Mxd4,0.6618705,,,0.02451178083231332,1.0,,0.6618705
H3f3a,0.1749209,,,0.02580522444512801,1.0,,0.1749209
Clk1,1.2558601,,,0.02698499360271666,1.0,,1.2558601
Wipi1,0.49884754,,,0.027504691858535893,1.0,,0.49884754
Pgam1,0.58444446,,,0.028211037230587415,1.0,,0.58444446
Rnh1,0.6476394,,,0.028570034197786434,1.0,,0.6476394
Eif3a,0.38338014,,,0.029670727582496836,1.0,,0.38338014
Nudt14,1.0721905,,,0.03042461650998886,1.0,,1.0721905
Ankrd11,0.52140963,,,0.030807692260200154,1.0,,0.52140963
Gipc2,0.7503094,,,0.030807692260200154,1.0,,0.7503094
Cdv3,0.7664135,,,0.031586280186031795,1.0,,0.7664135
Rsrc2,0.56598127,,,0.031586280186031795,1.0,,0.56598127
Isl1,0.2517793,,,0.03278577977804986,1.0,,0.2517793
Apoc3,1.5115433,,,0.032989441868052784,1.0,,1.5115433
Pkp4,1.2913083,,,0.0331941859760198,1.0,,1.2913083
Tmem261,1.344971,,,0.0331941859760198,1.0,,1.344971
Uchl5,1.822766,,,0.034024072290016756,1.0,,1.822766
Dhrs4,0.8801184,,,0.03508631591491083,1.0,,0.8801184
Klhdc2,0.57880634,,,0.03530212815035552,1.0,,0.57880634
Rc3h1,1.6475049,,,0.03573715270422495,1.0,,1.6475049
Aip,1.0513244,,,0.03684476276038201,1.0,,1.0513244
Hadh,0.5302532,,,0.03891219707436521,1.0,,0.5302532
Gdpd1,0.58682626,,,0.039622887905266246,1.0,,0.58682626
Tubb5,0.5614547,,,0.039862219890596684,1.0,,0.5614547
Map1b,0.45733333,,,0.040344565043977355,1.0,,0.45733333
Tpt1,0.20509617,,,0.040344565043977355,1.0,,0.20509617
Marcks,0.46113688,,,0.041324114288966235,1.0,,0.46113688
Maged1,0.6338299,,,0.041324114288966235,1.0,,0.6338299
Dnajc19,0.6570978,,,0.042323732421964314,1.0,,0.6570978
Pak2,0.86524254,,,0.04283116422568423,1.0,,0.86524254
Zranb2,0.727301,,,0.04360195001879157,1.0,,0.727301
Sptssa,0.4995035,,,0.04360195001879157,1.0,,0.4995035
Lsm7,1.7448763,,,0.043861468356784734,1.0,,1.7448763
Marcksl1,0.507809,,,0.0443844191222077,1.0,,0.507809
Pfkl,0.7080339,,,0.0446478614058786,1.0,,0.7080339
Fbxo11,1.5912967,,,0.04491262154179543,1.0,,1.5912967
Rpl13a,0.14454556,,,0.04491262154179543,1.0,,0.14454556
H3f3b,0.24421027,,,0.04517870447917267,1.0,,0.24421027
Sdf2l1,0.6476717,,,0.04571485859685795,1.0,,0.6476717
Akr1c12,0.6229625,,,0.04571485859685795,1.0,,0.6229625
Iah1,1.2780381,,,0.04680325913561225,1.0,,1.2780381
Rpl21,0.15799546,,,0.04763379769373047,1.0,,0.15799546
Baz2a,1.0784843,,,0.048194345416386127,1.0,,1.0784843
Sod1,0.5299702,,,0.04876042446057511,1.0,,0.5299702
Supt5,0.87490153,,,0.04876042446057511,1.0,,0.87490153
Ech1,0.47538778,,,0.049620002794177415,1.0,,0.47538778
Uxt,1.5260375,,,0.049909338474964274,1.0,,1.5260375
Rock1,0.46194136,,,0.049909338474964274,1.0,,0.46194136
Bud31,0.4784707,,,0.0502000874200052,1.0,,0.4784707
Tpi1,0.18273684,,,0.05078584550523124,1.0,,0.18273684
Lamtor1,0.72478783,,,0.051675209820554784,1.0,,0.72478783
Dnaja1,0.37115836,,,0.05227533064468196,1.0,,0.37115836
Trappc2l,0.48699296,,,0.05257756986607111,1.0,,0.48699296
Blvrb,1.3705359,,,0.05257756986607111,1.0,,1.3705359
Ndufb6,0.4941083,,,0.05257756986607111,1.0,,0.4941083
Map2k2,0.6869293,,,0.05288126849882072,1.0,,0.6869293
Cdh17,0.5534016,,,0.05288126849882072,1.0,,0.5534016
Lsm6,0.38878307,,,0.05288126849882072,1.0,,0.38878307
Psap,0.4306427,,,0.05288126849882072,1.0,,0.4306427
Rhpn2,1.5462677,,,0.054734397498364104,1.0,,1.5462677
Gm7861,1.0852971,,,0.055681083703667845,1.0,,1.0852971
Pax6,0.44270706,,,0.05599966147694168,1.0,,0.44270706
Chmp6,0.9512187,,,0.05599966147694168,1.0,,0.9512187
Itfg1,0.64658326,,,0.05631975580934285,1.0,,0.64658326
Tmem147,0.67835516,,,0.056641371934097275,1.0,,0.67835516
Tmem183a,0.6743144,,,0.05728919052369506,1.0,,0.6743144
Fxyd6,1.116389,,,0.05761540348490979,1.0,,1.116389
Arl3,0.5711038,,,0.05893573583502306,1.0,,0.5711038
Dnajc21,0.9392098,,,0.05926971540487698,1.0,,0.9392098
G3bp2,0.49918836,,,0.05960526412953589,1.0,,0.49918836
Get4,1.3651251,,,0.06028109021048354,1.0,,1.3651251
Klhl31,4.12364,,,0.06062137816363552,1.0,,4.12364
Pdlim1,0.52970415,,,0.06062137816363552,1.0,,0.52970415
Neat1,0.49417436,,,0.06130673042644646,1.0,,0.49417436
Polr3k,0.7731351,,,0.061651805363850926,1.0,,0.7731351
Hmgn3,0.48682973,,,0.06199848659873531,1.0,,0.48682973
Rabac1,0.52300423,,,0.06269668927069137,1.0,,0.52300423
Scgn,0.42951998,,,0.06269668927069137,1.0,,0.42951998
Dtd1,0.7976831,,,0.06304822137458065,1.0,,0.7976831
Slc25a4,0.50038517,,,0.06340138110943101,1.0,,0.50038517
Kcnk1,0.80315995,,,0.06375617382024817,1.0,,0.80315995
Snrnp27,0.4880745,,,0.06447067957222051,1.0,,0.4880745
Tmem199,1.459625,,,0.06483040332556574,1.0,,1.459625
Ing4,0.77136457,,,0.06519178147909939,1.0,,0.77136457
Atp6v1e1,0.35366526,,,0.06519178147909939,1.0,,0.35366526
Rps19bp1,0.77278537,,,0.06555481939953031,1.0,,0.77278537
Gip,1.3208566,,,0.06555481939953031,1.0,,1.3208566
Trove2,1.1590786,,,0.0659195224576686,1.0,,1.1590786
Srpk1,0.47466817,,,0.06665394549032766,1.0,,0.47466817
Pcbp1,0.47735593,,,0.0677682030691736,1.0,,0.47735593
Abhd17b,1.5899484,,,0.0677682030691736,1.0,,1.5899484
Neurod1,0.60367364,,,0.06851951969214551,1.0,,0.60367364
Gclc,0.6514598,,,0.06851951969214551,1.0,,0.6514598
Usp9x,0.79837817,,,0.07081464042113673,1.0,,0.79837817
Rraga,0.6439042,,,0.07159354860161349,1.0,,0.6439042
Atp6v0e,0.27147904,,,0.07159354860161349,1.0,,0.27147904
Arpc2,0.2133183,,,0.0723794630286492,1.0,,0.2133183
Gadd45g,0.7605107,,,0.0723794630286492,1.0,,0.7605107
Cldn9,2.6606927,,,0.07477967830756414,1.0,,2.6606927
Fam114a2,0.72213155,,,0.07641565032161453,1.0,,0.72213155
Spink4,0.24092223,,,0.07641565032161453,1.0,,0.24092223
Upf3b,0.901588,,,0.07724451559497482,1.0,,0.901588
Rpl10-ps3,0.12661879,,,0.0780806918734187,1.0,,0.12661879
Zwint,0.672528,,,0.07892422280587148,1.0,,0.672528
Agfg2,2.256323,,,0.07892422280587148,1.0,,2.256323
2310040G24Rik,0.9173257,,,0.07892422280587148,1.0,,0.9173257
Rab37,1.1958109,,,0.08106551335712862,1.0,,1.1958109
Alkbh3,1.6332043,,,0.08149938028246145,1.0,,1.6332043
Stx16,0.55226964,,,0.08149938028246145,1.0,,0.55226964
Cd59a,0.5742631,,,0.08193512955978526,1.0,,0.5742631
Gstt1,0.750557,,,0.08193512955978526,1.0,,0.750557
Macrod1,1.1582841,,,0.08237276665305049,1.0,,1.1582841
Desi2,1.0821503,,,0.0828122970265121,1.0,,1.0821503
Setd8,0.5220245,,,0.0832537261446285,1.0,,0.5220245
Disp2,0.97679293,,,0.0832537261446285,1.0,,0.97679293
Chchd2,0.14340164,,,0.08369705947196202,1.0,,0.14340164
Mrps34,0.62155193,,,0.08369705947196202,1.0,,0.62155193
Ddi2,0.817805,,,0.0841423024730771,1.0,,0.817805
Ube2e1,0.47706586,,,0.0841423024730771,1.0,,0.47706586
Aes,0.274829,,,0.08503853935431277,1.0,,0.274829
Diablo,0.6405519,,,0.08503853935431277,1.0,,0.6405519
Cstb,0.40450162,,,0.08503853935431277,1.0,,0.40450162
Tmigd3,2.639687,,,0.08503853935431277,1.0,,2.639687
Mvb12a,0.658412,,,0.08503853935431277,1.0,,0.658412
Trappc4,0.5200916,,,0.08548954416265916,1.0,,0.5200916
Phlda1,0.4376607,,,0.08594248050103365,1.0,,0.4376607
Ndufa6,0.2038568,,,0.08594248050103365,1.0,,0.2038568
Cycs,0.31336343,,,0.08594248050103365,1.0,,0.31336343
Tspan31,0.6976422,,,0.08639735383248219,1.0,,0.6976422
Rph3al,0.41300568,,,0.09010672754978412,1.0,,0.41300568
Man1a2,0.7793196,,,0.09057927952033329,1.0,,0.7793196
Ugp2,1.3274695,,,0.09057927952033329,1.0,,1.3274695
Atf2,0.9424513,,,0.09153036362951979,1.0,,0.9424513
Tox4,1.1136067,,,0.09248945762390211,1.0,,1.1136067
Polr1c,0.6832185,,,0.09345660507002021,1.0,,0.6832185
Rbp1,1.0796437,,,0.09345660507002021,1.0,,1.0796437
Maged2,0.6239205,,,0.09345660507002021,1.0,,0.6239205
Mrpl57,0.50964135,,,0.09541523441147752,1.0,,0.50964135
Dpcd,0.74645597,,,0.09590999312822383,1.0,,0.74645597
Cox6b1,0.12541161,,,0.09740659944813289,1.0,,0.12541161
Ubr2,1.062295,,,0.09740659944813289,1.0,,1.062295
Rps12,0.100775205,,,0.09790959635084018,1.0,,0.100775205
Cdc37,0.39762467,,,0.09790959635084018,1.0,,0.39762467
4930402H24Rik,1.2819712,,,0.09841466634683933,1.0,,1.2819712
Pepd,1.5400319,,,0.09841466634683933,1.0,,1.5400319
Lcmt1,0.8917845,,,0.09841466634683933,1.0,,0.8917845
Rin3,27.614714,,,0.09943104726412007,1.0,,27.614714
Dopey2,1.0984854,,,0.09943104726412007,1.0,,1.0984854
Actr3,0.13487616,,,0.09943104726412007,1.0,,0.13487616
