"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Cd74",27.4818206920957,3.54917665968393,0.442577023566142,8.01934233071074,1.0631283555988e-15,9.17905022224007e-12
"H2.Ab1",12.7190795347395,3.49992310192453,0.636260353500213,5.50077194448885,3.78132042834974e-08,0.000163239602891858
"H2.Eb1",9.38322541646303,3.63109416077853,0.743826686664456,4.88164007271836,1.05207152128483e-06,0.00302786183825775
"H2.Aa",7.66841594092631,3.92914368515635,0.887343453673088,4.42798520560666,9.51174240437701e-06,0.0205310959798478
"Acot1",61.5958147378378,0.964131649170202,0.238256107905446,4.04661881555131,5.19627550364407e-05,0.0897292853969257
"H2.DMb1",3.93174297998932,4.89890825433101,1.35998940430354,3.60216648661302,0.000315576140292945,0.454114065881547
"Mrpl15",94.9239275031717,0.0872799749587775,0.199290459802008,0.437953603225608,0.66141991706859,0.999891594561148
"Lypla1",61.520511958754,-0.154172096521704,0.23266744534898,-0.662628569675742,0.507568467907435,0.999891594561148
"Tcea1",34.9383849765602,0.0605959524766855,0.293389507530334,0.206537558165472,0.836371029943111,0.999891594561148
"Atp6v1h",17.1234696885684,0.196656490899504,0.40769823784482,0.482357961464518,0.629551679065944,0.999891594561148
"Rb1cc1",24.2160264285104,-0.0657930093516676,0.343800068734749,-0.191369971488949,0.84823574455109,0.999891594561148
"X4732440D04Rik",3.67125945946034,-0.370140077741347,0.878033066859493,-0.421555966069987,0.673349152834625,0.999891594561148
"Pcmtd1",18.5973005312187,-0.0809108807178362,0.38824326779217,-0.208402533746312,0.834914678118578,0.999891594561148
"Rrs1",23.2083610735751,0.341196717021125,0.358574982605133,0.951535197860848,0.341332759642466,0.999891594561148
"Vcpip1",13.2130990117446,0.322359662169631,0.473793033967064,0.680380755011354,0.496263403448476,0.999891594561148
"Snhg6",46.6865140778142,-0.0467832829033197,0.261920280423355,-0.17861649669778,0.858238840309811,0.999891594561148
"Cops5",58.620845558419,0.0832882205717631,0.234226316551727,0.35558865373426,0.722148642009435,0.999891594561148
"Cspp1",17.0036671074808,-0.0150198633503385,0.41201488515342,-0.0364546619347153,0.970919829194166,0.999891594561148
"Arfgef1",44.5130041872209,0.0891158654740571,0.262516660685511,0.33946746557475,0.734257602219613,0.999891594561148
"Ncoa2",10.3539639337518,0.155241963407042,0.511179706230541,0.303693518179354,0.761361396663059,0.999891594561148
"Tram1",44.184304575011,-0.121458131194398,0.266865619181011,-0.455128433430814,0.649016843393919,0.999891594561148
"Lactb2",10.1016312952241,-0.36003693819193,0.538468304348935,-0.668631626567607,0.503730492772934,0.999891594561148
"Terf1",9.95279884951009,0.692092832629407,0.525703218078611,1.31650864751966,0.188003377900783,0.999891594561148
"Rpl7",279.425818241028,0.0366068956133407,0.1422198633788,0.257396503861341,0.79687270150623,0.999891594561148
"Rdh10",6.5191407474301,-0.184075020142353,0.641834474416219,-0.286795159000736,0.774269169867785,0.999891594561148
"Stau2",6.38195691907909,0.170218090457762,0.649526059758086,0.262065067137044,0.793271278184003,0.999891594561148
"Ube2w",15.148223360464,0.13675114129163,0.424435597435866,0.322195268534926,0.747304768696902,0.999891594561148
"Tceb1",75.4222134124969,0.0906619385669442,0.213573315393235,0.424500309881952,0.671200979377958,0.999891594561148
"Tmem70",48.4745152761343,0.0214827807627116,0.253790609656981,0.0846476581294609,0.932541509294972,0.999891594561148
"Ly96",12.2994449604327,0.246420571483794,0.467621470107718,0.526965905622406,0.598217265038022,0.999891594561148
"Mcm3",9.97723846742706,0.722337772966318,0.515758947407503,1.40053367294391,0.16135356716628,0.999891594561148
"Tmem14a",7.8717493199341,-0.224558388889681,0.583336290801116,-0.384955286394555,0.700270543654313,0.999891594561148
"Gsta3",12.251579062383,-0.561472383720854,0.502429977529416,-1.11751370107685,0.263774744723081,0.999891594561148
"Smap1",56.1160673602686,-0.053065682424045,0.238016349150677,-0.222949736912616,0.823574625989455,0.999891594561148
"Sdhaf4",33.8318886074293,-0.244299389068862,0.304414927693875,-0.802521055454067,0.422251613742647,0.999891594561148
"Fam135a",11.8970871373366,-0.207517487441758,0.480951655156915,-0.43147265471839,0.666124731586597,0.999891594561148
"Lmbrd1",22.0291160922069,0.126599210882855,0.354223156411375,0.357399590036485,0.720792683618114,0.999891594561148
"Phf3",23.4142145694492,-0.261980368194311,0.359309992930451,-0.729120740722124,0.465927808525211,0.999891594561148
"Ptp4a1",39.9564276564766,0.113321566875936,0.274216952819697,0.413255146010053,0.67941968874655,0.999891594561148
"Prim2",4.93697191104365,0.485275252165161,0.733645167123547,0.661457709955091,0.508318826801665,0.999891594561148
"Bag2",2.63262769057464,1.82115165946714,1.05399448431528,1.72785691630088,0.0840138801871734,0.999891594561148
"Zfp451",7.85899739721084,0.352661450692792,0.615892824394196,0.572601979962467,0.566914218804303,0.999891594561148
"Dst",6.31625828226957,0.317330335886314,0.643832278001301,0.492877332698242,0.622099264483315,0.999891594561148
"Ccdc115",24.5779875272418,0.0715083852962577,0.347617094025018,0.205710209668548,0.837017282962181,0.999891594561148
"Imp4",46.5360951058886,-0.0286902668157891,0.258029873065097,-0.111189710226114,0.911465911086303,0.999891594561148
"Ptpn18",31.1741184062556,-0.194357621407038,0.314709601610461,-0.617577666561342,0.536853770170167,0.999891594561148
"Fam168b",24.2247867460029,-0.0925165504776846,0.352901600176211,-0.262159623054952,0.793198381103541,0.999891594561148
"Plekhb2",36.5518452502102,-0.107147780827824,0.285097888336717,-0.375828040863202,0.707044739900335,0.999891594561148
"Hs6st1",11.2089614649252,-0.252781207332695,0.492476478856384,-0.513285848533715,0.607751381580061,0.999891594561148
"Uggt1",23.4761801135784,-0.00854378303923968,0.356109021985425,-0.0239920431995946,0.980858955488606,0.999891594561148
"Neurl3",33.559567100453,-0.133286519210221,0.304217610751358,-0.438128873871009,0.661292864629509,0.999891594561148
"Kansl3",22.0131162178391,0.212728705460045,0.35663538826537,0.596487932660666,0.550849313021597,0.999891594561148
"Lman2l",8.31409976479108,0.116192191152082,0.590149720216863,0.196885954820727,0.843916784983251,0.999891594561148
"Cnnm4",37.9796551489649,-0.0792738367105518,0.281674271002566,-0.281437975958513,0.778374494086595,0.999891594561148
"Cnnm3",4.60004162627542,-0.00824439531741719,0.749872901335513,-0.0109943902529803,0.991227922485237,0.999891594561148
"Ankrd39",6.63539610580575,0.0333219685451037,0.624420011570558,0.0533646710990113,0.957441353463813,0.999891594561148
"Cox5b",210.130523112746,-0.0487842645896083,0.152533799893274,-0.319825931195199,0.749100289009177,0.999891594561148
"Actr1b",24.783382596468,0.119389065297155,0.337088144887502,0.354177585619331,0.723205800359435,0.999891594561148
"Tmem131",22.8207264605064,0.163287416235052,0.353580252555354,0.461811470111694,0.644216524718502,0.999891594561148
"Inpp4a",7.31109656410406,0.175436389934473,0.601214448073955,0.291803349863762,0.770436983838744,0.999891594561148
"Coa5",27.0563525572248,-0.451975599878229,0.334048620123881,-1.353023400338,0.176048154821089,0.999891594561148
"Unc50",30.0836025377919,0.0357688795987674,0.310786301877073,0.115091557712589,0.908372551407195,0.999891594561148
"Mgat4a",62.1599554702497,-0.109395215872939,0.239922123548788,-0.455961352187236,0.648417769977325,0.999891594561148
"X2010300C02Rik",18.801160713758,-0.52844458653889,0.393758950764075,-1.34205098198647,0.179579465858045,0.999891594561148
"Lipt1",4.85796306488983,0.603891396474278,0.72667113434454,0.831038096784992,0.405952108077717,0.999891594561148
"Mitd1",17.6775567274177,-0.119266586421409,0.401584731952612,-0.296989842819729,0.766474263738564,0.999891594561148
"Mrpl30",112.965026703145,-0.0104426275494085,0.184471638656003,-0.0566083091443753,0.954857215421004,0.999891594561148
"Txndc9",46.3786582119961,0.254428777947425,0.262261928389733,0.970132338725631,0.33198053142114,0.999891594561148
"Eif5b",78.4716311687481,0.125708963583155,0.209120171207995,0.601132654286719,0.547751635551012,0.999891594561148
"Pdcl3",41.2482862548317,0.144942564058226,0.270577253488673,0.535679042452449,0.592180390251292,0.999891594561148
"Rpl31",249.563166578916,-0.000776921944072037,0.146399451000254,-0.00530686378100345,0.995765755197563,0.999891594561148
"Cnot11",11.4685303694512,-0.0469156489299665,0.481797053318636,-0.0973763716627359,0.922427508223331,0.999891594561148
"Rnf149",35.0321057937258,-0.146231097191702,0.291223576441466,-0.502126575665805,0.615578487261015,0.999891594561148
"Map4k4",18.2253906026747,0.251045665327979,0.417736166441444,0.600967034926743,0.547861942875804,0.999891594561148
"Slc9a2",12.7020459538135,-0.343360748847085,0.471820723056812,-0.727735625138578,0.466775438059125,0.999891594561148
"Mfsd9",5.93699777980194,-0.165088942775923,0.693821873256863,-0.237941392653103,0.811926550605055,0.999891594561148
"Mrps9",53.3747744885819,-0.0166706773858048,0.246302689248669,-0.0676837002334714,0.946037424882775,0.999891594561148
"Tgfbrap1",5.27077765619765,-0.855761049464489,0.776073818854296,-1.10267996249098,0.27016617139479,0.999891594561148
"AI597479",4.18481629328027,0.114952738560408,0.786336109501052,0.146187790655256,0.883773143660145,0.999891594561148
"Fhl2",14.3110996963246,-0.196052697285451,0.442022489741641,-0.443535570780667,0.657378396382996,0.999891594561148
"Nck2",3.14937217266243,-0.748294470995358,0.967536763327545,-0.773401589849495,0.439284749366089,0.999891594561148
"Uxs1",9.92362581563078,0.181293815480084,0.527000263109984,0.344010863315732,0.730838116406663,0.999891594561148
"Tpp2",25.3882873915049,0.252993589178044,0.339764299692458,0.744614985762319,0.456504505949597,0.999891594561148
"Tex30",14.613313531227,0.424862430643495,0.437795695814451,0.970458217623872,0.331818141880904,0.999891594561148
"Ercc5",6.08792344463872,-0.118538428323935,0.661868553709575,-0.179096631286624,0.85786182708691,0.999891594561148
"Wdr75",12.1885959247832,0.358037879551842,0.476318792548741,0.751676996903717,0.452245327048663,0.999891594561148
"Slc40a1",11.4840559284745,0.197803645237588,0.482726488226794,0.409763396171158,0.681979519853167,0.999891594561148
"Myo1b",11.4260658659919,-0.0365578406357976,0.508610656208503,-0.0718778503547729,0.942699117303378,0.999891594561148
"Stat1",11.7625201089386,-0.0294942657296981,0.479968196631683,-0.0614504584609619,0.951000468214555,0.999891594561148
"Gls",31.0658817211892,-0.0492517795275381,0.311036647656959,-0.158347191234705,0.874183223953827,0.999891594561148
"Nab1",18.2490949164405,-0.0577484745364695,0.390397452155984,-0.147922262856869,0.882404118266988,0.999891594561148
"Mfsd6",14.7071994134172,0.143805034814343,0.437405847673809,0.328767975049077,0.742331070869882,0.999891594561148
"Inpp1",5.57607855846354,0.0360368818231136,0.720048395501361,0.0500478607386126,0.960084248728856,0.999891594561148
"Hibch",15.8170915758145,-0.227545738004963,0.418330661976575,-0.543937508500643,0.586484476634724,0.999891594561148
"X1700019D03Rik",6.79118305039205,-0.179841047831805,0.626175286671684,-0.287205598272197,0.773954900017637,0.999891594561148
"Ormdl1",13.1238831013794,-0.260043505707757,0.464769676418726,-0.559510482076879,0.575813379506646,0.999891594561148
"Osgepl1",13.5553711036036,-0.090537406452375,0.450565276220912,-0.20094181959993,0.84074406725199,0.999891594561148
"Asnsd1",31.7823951691013,0.0135265270964534,0.311418747870803,0.043435172702143,0.965354640385585,0.999891594561148
"Stk17b",18.8682486375361,-0.23275199456038,0.395378206151734,-0.588681902388563,0.556074680387077,0.999891594561148
"Gtf3c3",6.47814701645827,-0.852439906260374,0.686821191530425,-1.24113803821473,0.214554759716474,0.999891594561148
"Pgap1",10.1455292220408,0.131763398888876,0.530520948701507,0.248366062096847,0.80385118956795,0.999891594561148
"Sf3b1",82.4049180549217,0.18135558315801,0.208659837310589,0.869144659056085,0.384768012412183,0.999891594561148
"Coq10b",12.109214671478,0.265381340585254,0.471472798118972,0.562877310513019,0.573518431441856,0.999891594561148
"Hspd1",151.679307813004,0.0679693955581193,0.169195056047165,0.401722113790204,0.68788854799936,0.999891594561148
"Hspe1",204.909156996924,0.0281451876632663,0.154334012796802,0.182365423883086,0.855295958517917,0.999891594561148
"Mob4",44.5806870332603,0.351660009916556,0.26237401692599,1.34030043842242,0.180147689020519,0.999891594561148
"Mars2",5.64915139352933,-0.251187574757801,0.700242644859252,-0.358715049135988,0.719808269095443,0.999891594561148
"Tyw5",3.96419705434619,-0.272693140113487,0.818253439841444,-0.333262442705193,0.738936186863786,0.999891594561148
"X9430016H08Rik",31.0518581175775,0.237852618378185,0.310902513212311,0.765039226993183,0.444248186467766,0.999891594561148
"Bzw1",66.1291896948978,-0.0038184572924553,0.225824149748849,-0.0169089855832603,0.986509224333816,0.999891594561148
"Clk1",31.8719080875879,-0.24875227315181,0.313654834677386,-0.793076482967871,0.427733263436211,0.999891594561148
"Ppil3",26.7562244045468,-0.107096167183863,0.335557668730348,-0.319158753215458,0.749606132744871,0.999891594561148
"Nif3l1",12.3416296557436,-0.0120753615135725,0.475682585706455,-0.0253853344150467,0.979747608780909,0.999891594561148
"Orc2",5.71896224009933,0.124381815311754,0.678862430632897,0.18322094388961,0.854624661678578,0.999891594561148
"Fam126b",8.785800773586,-0.329987852203061,0.56322394876558,-0.58589101711015,0.557948754238419,0.999891594561148
"Ndufb3",114.662005442327,-0.0825507388047259,0.184037305610684,-0.448554376140212,0.653753152091954,0.999891594561148
"Als2cr12",4.72270385588182,-0.735268148026345,0.778212849682838,-0.944816252168035,0.344752693140835,0.999891594561148
"Cflar",19.5021809440637,0.00921170065134406,0.376046882987585,0.0244961494645554,0.98045685507694,0.999891594561148
"Casp8",35.5108156615628,0.0477837596592186,0.289096579838522,0.165286492444527,0.868718490060477,0.999891594561148
"Trak2",6.63327681033134,-0.295980810382756,0.638359230531555,-0.463658699093762,0.642892291849442,0.999891594561148
"Stradb",10.6725758458467,-0.30667940752981,0.510117847449535,-0.601193251840007,0.547711278556866,0.999891594561148
"Sumo1",95.1494242615624,0.0108233257754907,0.196445530218171,0.0550958108513358,0.956062133533723,0.999891594561148
"Nop58",47.1163213153177,0.279693001336171,0.254173573508699,1.10040157784774,0.271157191320088,0.999891594561148
